_sentence,_receivers,sentence_id,time,latitude,longitude,altitude
"$$JOEY_b,1712,20:14:08,49.5239848,1.0103047,24520.0*582b","F5APQ,F1OIL",1712,20:14:08,49.5239848,1.0103047,24520
"$$JOEY_b,1714,20:14:32,49.5239842,1.0093897,24552.0*4bca","F5APQ,F1OIL,g8fjg-3",1714,20:14:32,49.5239842,1.0093897,24552
"$$JOEY_b,1716,20:14:56,49.523965,1.0085148,24583.0*1ab4","F1OIL,F5APQ,g8fjg-3",1716,20:14:56,49.523965,1.0085148,24583
"$$JOEY_b,1718,20:15:20,49.523984899999995,1.0076416,24615.0*3d20","F1OIL,F5APQ,g8fjg-3",1718,20:15:20,49.5239849,1.0076416,24615
"$$JOEY_b,1720,20:15:44,49.5240005,1.0068789999999999,24645.0*0bc8","F1OIL,F5APQ,g8fjg-3",1720,20:15:44,49.5240005,1.006879,24645
"$$JOEY_b,1722,20:16:08,49.523910199999996,1.0061902,24678.0*ff86","F5APQ,F1OIL,g8fjg-3",1722,20:16:08,49.5239102,1.0061902,24678
"$$JOEY_b,1724,20:16:32,49.5236969,1.005519,24708.0*c167","F5APQ,F1OIL,g8fjg-3",1724,20:16:32,49.5236969,1.005519,24708
"$$JOEY_b,1726,20:16:56,49.5232895,1.0048272,24738.0*2f4c","F1OIL,F5APQ,g8fjg-3",1726,20:16:56,49.5232895,1.0048272,24738
"$$JOEY_b,1728,20:17:20,49.5227131,1.004244,24768.0*6509","F1OIL,F5APQ,g8fjg-3",1728,20:17:20,49.5227131,1.004244,24768
"$$JOEY_b,1730,20:17:44,49.5220079,1.0037833999999999,24796.0*a8e5","F5APQ,F1OIL,g8fjg-3",1730,20:17:44,49.5220079,1.0037834,24796
"$$JOEY_b,1732,20:18:08,49.5211724,1.0032969999999999,24823.0*252b","F5APQ,F1OIL,g8fjg-3",1732,20:18:08,49.5211724,1.003297,24823
"$$JOEY_b,1734,20:18:32,49.5201886,1.0026788,24851.0*a377","F1OIL,g8fjg-3",1734,20:18:32,49.5201886,1.0026788,24851
"$$JOEY_b,1736,20:18:56,49.5191374,1.0019906,24876.0*1cf5","F5APQ,F1OIL,g8fjg-3",1736,20:18:56,49.5191374,1.0019906,24876
"$$JOEY_b,1738,20:19:20,49.5179827,1.0011534,24899.0*e649","F1OIL,F5APQ,g8fjg-3",1738,20:19:20,49.5179827,1.0011534,24899
"$$JOEY_b,1740,20:19:44,49.5167759,1.0001077999999999,24925.0*0ac4","F5APQ,F1OIL,g8fjg-3",1740,20:19:44,49.5167759,1.0001078,24925
"$$JOEY_b,1742,20:20:08,49.515526,0.9988952999999999,24948.0*e9f1","F5APQ,F1OIL,g8fjg-3",1742,20:20:08,49.515526,0.9988953,24948
"$$JOEY_b,1744,20:20:32,49.514357,0.9974234,24970.0*6dd2","F5APQ,F1OIL,g8fjg-3",1744,20:20:32,49.514357,0.9974234,24970
"$$JOEY_b,1746,20:20:56,49.513163399999996,0.9957132999999999,24990.0*1117","F5APQ,F1OIL,g8fjg-3",1746,20:20:56,49.5131634,0.9957133,24990
"$$JOEY_b,1748,20:21:19,49.512056799999996,0.9938558999999999,25008.0*171a","F1OIL,F5APQ,g8fjg-3",1748,20:21:19,49.5120568,0.9938559,25008
"$$JOEY_b,1750,20:21:42,49.511122,0.9918844,25026.0*84c8","F5APQ,F1OIL,g8fjg-3",1750,20:21:42,49.511122,0.9918844,25026
"$$JOEY_b,1752,20:22:06,49.510306299999996,0.9897807999999999,25046.0*e56e","F5APQ,F1OIL,g8fjg-3",1752,20:22:06,49.5103063,0.9897808,25046
"$$JOEY_b,1754,20:22:30,49.5096262,0.9876634,25067.0*931a","F5APQ,g8fjg-3",1754,20:22:30,49.5096262,0.9876634,25067
"$$JOEY_b,1756,20:22:54,49.5090928,0.9855900999999999,25087.0*513e","F5APQ,g8fjg-3",1756,20:22:54,49.5090928,0.9855901,25087
"$$JOEY_b,1758,20:23:18,49.5086679,0.9834681999999999,25108.0*39d8","F5APQ,g8fjg-3",1758,20:23:18,49.5086679,0.9834682,25108
"$$JOEY_b,1760,20:23:42,49.5083157,0.9813582,25128.0*32f0","F5APQ,g8fjg-3",1760,20:23:42,49.5083157,0.9813582,25128
"$$JOEY_b,1762,20:24:06,49.5080415,0.9792628,25150.0*c4d2",g8fjg-3,1762,20:24:06,49.5080415,0.9792628,25150.0
"$$JOEY_b,1764,20:24:30,49.5078507,0.9771536999999999,25171.0*386b","F5APQ,F1OIL,g8fjg-3",1764,20:24:30,49.5078507,0.9771537,25171
"$$JOEY_b,1766,20:24:54,49.5078083,0.9750369,25189.0*dca0","F1OIL,F5APQ,g8fjg-3",1766,20:24:54,49.5078083,0.9750369,25189
"$$JOEY_b,1768,20:25:18,49.507856399999994,0.9730873999999999,25205.0*3561","F1OIL,F5APQ,g8fjg-3",1768,20:25:18,49.5078564,0.9730874,25205
"$$JOEY_b,1770,20:25:42,49.5079425,0.971271,25222.0*f159","F1OIL,F5APQ,g8fjg-3",1770,20:25:42,49.5079425,0.971271,25222
"$$JOEY_b,1772,20:26:06,49.508115499999995,0.9695604,25237.0*924c","F1OIL,g8fjg-3",1772,20:26:06,49.5081155,0.9695604,25237
"$$JOEY_b,1774,20:26:30,49.5083294,0.9680131999999999,25254.0*bb6b","F1OIL,F5APQ,g8fjg-3",1774,20:26:30,49.5083294,0.9680132,25254
"$$JOEY_b,1776,20:26:54,49.5086331,0.9665708,25268.0*01aa","F1OIL,g8fjg-3",1776,20:26:54,49.5086331,0.9665708,25268.0
"$$JOEY_b,1778,20:27:18,49.5089651,0.9653681,25280.0*d54a","F1OIL,F5APQ,g8fjg-3",1778,20:27:18,49.5089651,0.9653681,25280
"$$JOEY_b,1780,20:27:42,49.509219699999996,0.9643016,25293.0*cde6","F1OIL,F5APQ,g8fjg-3",1780,20:27:42,49.5092197,0.9643016,25293
"$$JOEY_b,1782,20:28:06,49.5095235,0.9633552,25305.0*c67d","F1OIL,F5APQ,g8fjg-3",1782,20:28:06,49.5095235,0.9633552,25305
"$$JOEY_b,1784,20:28:30,49.5098476,0.9625285,25312.0*e44d","F1OIL,g8fjg-3",1784,20:28:30,49.5098476,0.9625285,25312
"$$JOEY_b,1786,20:28:54,49.5100906,0.961822,25322.0*0d50","F1OIL,g8fjg-3",1786,20:28:54,49.5100906,0.961822,25322
"$$JOEY_b,1788,20:29:18,49.5102348,0.9611599999999999,25329.0*8625","F1OIL,g8fjg-3",1788,20:29:18,49.5102348,0.96116,25329
"$$JOEY_b,1790,20:29:42,49.5103295,0.960549,25336.0*342c","F1OIL,F5APQ,g8fjg-3",1790,20:29:42,49.5103295,0.960549,25336.0
"$$JOEY_b,1792,20:30:06,49.510366499999996,0.9599983,25345.0*66bf","F1OIL,F5APQ,g8fjg-3",1792,20:30:06,49.5103665,0.9599983,25345
"$$JOEY_b,1794,20:30:30,49.510401599999994,0.9594372,25355.0*5d9b","F1OIL,F5APQ,g8fjg-3",1794,20:30:30,49.5104016,0.9594372,25355
"$$JOEY_b,1796,20:30:54,49.5103911,0.9589367,25367.0*1a27","F1OIL,F5APQ,g8fjg-3",1796,20:30:54,49.5103911,0.9589367,25367
"$$JOEY_b,1798,20:31:18,49.510309,0.9584083999999999,25380.0*56dc","F1OIL,F5APQ,g8fjg-3",1798,20:31:18,49.510309,0.9584084,25380
"$$JOEY_b,1800,20:31:42,49.5102177,0.9579002999999999,25392.0*b074","F5APQ,F1OIL,g8fjg-3",1800,20:31:42,49.5102177,0.9579003,25392
"$$JOEY_b,1802,20:32:06,49.510093,0.9573543999999999,25407.0*0ddd","F1OIL,F5APQ,g8fjg-3",1802,20:32:06,49.510093,0.9573544,25407
"$$JOEY_b,1804,20:32:30,49.5099029,0.9567237,25423.0*ee36","F1OIL,F5APQ,g8fjg-3",1804,20:32:30,49.5099029,0.9567237,25423
"$$JOEY_b,1806,20:32:54,49.5096376,0.9560379999999999,25434.0*c388","F1OIL,F5APQ,g8fjg-3",1806,20:32:54,49.5096376,0.956038,25434
"$$JOEY_b,1808,20:33:18,49.5093588,0.9553425999999999,25447.0*cc36","F1OIL,F5APQ,g8fjg-3",1808,20:33:18,49.5093588,0.9553426,25447
"$$JOEY_b,1810,20:33:42,49.5090742,0.9546408,25460.0*3876","F1OIL,g8fjg-3",1810,20:33:42,49.5090742,0.9546408,25460
"$$JOEY_b,1812,20:34:06,49.5087635,0.9538905,25467.0*e1a0","F1OIL,g8fjg-3",1812,20:34:06,49.5087635,0.9538905,25467
"$$JOEY_b,1814,20:34:30,49.5084193,0.9530879,25472.0*f83c","F1OIL,g8fjg-3",1814,20:34:30,49.5084193,0.9530879,25472
"$$JOEY_b,1816,20:34:54,49.508018299999996,0.952305,25474.0*7665",g8fjg-3,1816,20:34:54,49.5080183,0.952305,25474.0
"$$JOEY_b,1818,20:35:18,49.507559,0.9515606999999999,25475.0*6ecb","F1OIL,g8fjg-3",1818,20:35:18,49.507559,0.9515607,25475
"$$JOEY_b,1820,20:35:42,49.5070656,0.9508175999999999,25478.0*3d23",g8fjg-3,1820,20:35:42,49.5070656,0.9508176,25478.0
"$$JOEY_b,1822,20:36:06,49.5064771,0.9500463,25482.0*fd89","F1OIL,g8fjg-3",1822,20:36:06,49.5064771,0.9500463,25482
"$$JOEY_b,1824,20:36:30,49.5058189,0.9492584,25488.0*151f","F1OIL,g8fjg-3",1824,20:36:30,49.5058189,0.9492584,25488
"$$JOEY_b,1826,20:36:54,49.5050947,0.948421,25497.0*a086","F1OIL,g8fjg-3",1826,20:36:54,49.5050947,0.948421,25497
"$$JOEY_b,1828,20:37:18,49.504289799999995,0.9475593,25507.0*67f8","F1OIL,g8fjg-3",1828,20:37:18,49.5042898,0.9475593,25507
"$$JOEY_b,1830,20:37:42,49.5034263,0.946689,25518.0*055d","F1OIL,g8fjg-3",1830,20:37:42,49.5034263,0.946689,25518.0
"$$JOEY_b,1832,20:38:06,49.5024842,0.9457943999999999,25527.0*5ad4","F1OIL,g8fjg-3",1832,20:38:06,49.5024842,0.9457944,25527
"$$JOEY_b,1834,20:38:30,49.501490999999994,0.9448975,25535.0*e489","F1OIL,g8fjg-3",1834,20:38:30,49.501491,0.9448975,25535
"$$JOEY_b,1836,20:38:54,49.5004529,0.9440092,25540.0*a036","F1OIL,g8fjg-3",1836,20:38:54,49.5004529,0.9440092,25540
"$$JOEY_b,1838,20:39:18,49.499359899999995,0.9431067,25541.0*2edb","F1OIL,g8fjg-3",1838,20:39:18,49.4993599,0.9431067,25541
"$$JOEY_b,1840,20:39:42,49.498235699999995,0.9422024999999999,25540.0*67e5","F1OIL,g8fjg-3",1840,20:39:42,49.4982357,0.9422025,25540
"$$JOEY_b,1842,20:40:06,49.497106699999996,0.9413056,25538.0*08b1","F1OIL,g8fjg-3",1842,20:40:06,49.4971067,0.9413056,25538
"$$JOEY_b,1844,20:40:30,49.4959455,0.9404098999999999,25535.0*07cb","F1OIL,g8fjg-3",1844,20:40:30,49.4959455,0.9404099,25535
"$$JOEY_b,1846,20:40:54,49.4947696,0.9395066999999999,25537.0*e0fc",F1OIL,1846,20:40:54,49.4947696,0.9395067,25537.0
"$$JOEY_b,1848,20:41:18,49.4935633,0.9385985,25541.0*546c","F1OIL,g8fjg-3",1848,20:41:18,49.4935633,0.9385985,25541
"$$JOEY_b,1850,20:41:42,49.492304399999995,0.9376757,25549.0*439a","F1OIL,g8fjg-3",1850,20:41:42,49.4923044,0.9376757,25549
"$$JOEY_b,1852,20:42:06,49.4910152,0.9366781,25559.0*5faf","F1OIL,g8fjg-3",1852,20:42:06,49.4910152,0.9366781,25559
"$$JOEY_b,1854,20:42:30,49.4896775,0.9356207,25570.0*c71c","F1OIL,g8fjg-3",1854,20:42:30,49.4896775,0.9356207,25570
"$$JOEY_b,1856,20:42:54,49.488298,0.9345477999999999,25582.0*7d0a","F1OIL,g8fjg-3",1856,20:42:54,49.488298,0.9345478,25582
"$$JOEY_b,1858,20:43:18,49.486877,0.9334359,25590.0*286c","F1OIL,g8fjg-3",1858,20:43:18,49.486877,0.9334359,25590
"$$JOEY_b,1860,20:43:42,49.485436899999996,0.9322794999999999,25599.0*1669","F1OIL,g8fjg-3",1860,20:43:42,49.4854369,0.9322795,25599
"$$JOEY_b,1862,20:44:06,49.483947099999995,0.9310664999999999,25606.0*57be",g8fjg-3,1862,20:44:06,49.4839471,0.9310665,25606.0
"$$JOEY_b,1864,20:44:30,49.4824063,0.9298335999999999,25612.0*cca4",g8fjg-3,1864,20:44:30,49.4824063,0.9298336,25612.0
"$$JOEY_b,1866,20:44:54,49.4808303,0.9285654999999999,25618.0*7688","F1OIL,g8fjg-3",1866,20:44:54,49.4808303,0.9285655,25618
"$$JOEY_b,1868,20:45:18,49.4792199,0.9272684,25620.0*986d","F1OIL,g8fjg-3",1868,20:45:18,49.4792199,0.9272684,25620
"$$JOEY_b,1870,20:45:42,49.4775784,0.9259408,25622.0*923a","F1OIL,g8fjg-3",1870,20:45:42,49.4775784,0.9259408,25622
"$$JOEY_b,1872,20:46:06,49.4759086,0.9246099999999999,25622.0*fc4e","F1OIL,g8fjg-3",1872,20:46:06,49.4759086,0.92461,25622
"$$JOEY_b,1874,20:46:30,49.474201799999996,0.9232509999999999,25620.0*a8c1","F1OIL,g8fjg-3",1874,20:46:30,49.4742018,0.923251,25620.0
"$$JOEY_b,1876,20:46:54,49.472501699999995,0.9218645,25623.0*3bc4","F1OIL,g8fjg-3",1876,20:46:54,49.4725017,0.9218645,25623
"$$JOEY_b,1878,20:47:18,49.4707656,0.9204304999999999,25625.0*7707","F1OIL,g8fjg-3",1878,20:47:18,49.4707656,0.9204305,25625
"$$JOEY_b,1880,20:47:42,49.4690023,0.9189569,25628.0*3a83","F1OIL,g8fjg-3",1880,20:47:42,49.4690023,0.9189569,25628
"$$JOEY_b,1882,20:48:06,49.4672141,0.9173985,25630.0*c1a5","F1OIL,g8fjg-3",1882,20:48:06,49.4672141,0.9173985,25630
"$$JOEY_b,1884,20:48:30,49.465423,0.9158033,25635.0*a61a","F1OIL,g8fjg-3",1884,20:48:30,49.465423,0.9158033,25635
"$$JOEY_b,1886,20:48:54,49.4635786,0.9141615,25641.0*c6ab","F1OIL,g8fjg-3",1886,20:48:54,49.4635786,0.9141615,25641
"$$JOEY_b,1888,20:49:18,49.461752999999995,0.9124903999999999,25646.0*ec28","F1OIL,g8fjg-3",1888,20:49:18,49.461753,0.9124904,25646.0
"$$JOEY_b,1890,20:49:42,49.459915099999996,0.9107862,25649.0*1ba9","F1OIL,g8fjg-3",1890,20:49:42,49.4599151,0.9107862,25649
"$$JOEY_b,1892,20:50:06,49.458066699999996,0.9090421999999999,25651.0*9fd5","F1OIL,g8fjg-3",1892,20:50:06,49.4580667,0.9090422,25651
"$$JOEY_b,1894,20:50:30,49.4561948,0.9072827,25653.0*79a7","F1OIL,g8fjg-3",1894,20:50:30,49.4561948,0.9072827,25653
"$$JOEY_b,1896,20:50:54,49.4543403,0.9054608,25653.0*c829","F1OIL,g8fjg-3",1896,20:50:54,49.4543403,0.9054608,25653
"$$JOEY_b,1898,20:51:18,49.4524626,0.9035922999999999,25655.0*e4a5","F1OIL,g8fjg-3",1898,20:51:18,49.4524626,0.9035923,25655
"$$JOEY_b,1900,20:51:42,49.450603,0.9016573,25653.0*55ef","F1OIL,CALL,g8fjg-3",1900,20:51:42,49.450603,0.9016573,25653
"$$JOEY_b,1902,20:52:06,49.4487336,0.8996457999999999,25652.0*9f7a","F1OIL,CALL,g8fjg-3",1902,20:52:06,49.4487336,0.8996458,25652
"$$JOEY_b,1904,20:52:30,49.4468841,0.8975822,25654.0*7af3","F1OIL,F5APQ,g8fjg-3",1904,20:52:30,49.4468841,0.8975822,25654
"$$JOEY_b,1906,20:52:54,49.4450401,0.8954767,25653.0*d518","F1OIL,F5APQ,g8fjg-3",1906,20:52:54,49.4450401,0.8954767,25653
"$$JOEY_b,1908,20:53:18,49.4432222,0.8933133,25655.0*147b","F1OIL,g8fjg-3",1908,20:53:18,49.4432222,0.8933133,25655
"$$JOEY_b,1910,20:53:42,49.4414028,0.8911698,25657.0*7927","F1OIL,g8fjg-3",1910,20:53:42,49.4414028,0.8911698,25657
"$$JOEY_b,1912,20:54:06,49.4396232,0.8890056,25662.0*0bdc","F1OIL,g8fjg-3",1912,20:54:06,49.4396232,0.8890056,25662
"$$JOEY_b,1914,20:54:30,49.4378775,0.8868246,25666.0*8b18","F1OIL,g8fjg-3",1914,20:54:30,49.4378775,0.8868246,25666
"$$JOEY_b,1916,20:54:54,49.4361648,0.8846278999999999,25672.0*b24b","F1OIL,g8fjg-3",1916,20:54:54,49.4361648,0.8846279,25672
"$$JOEY_b,1918,20:55:18,49.434466099999995,0.8824095,25675.0*df8d","F1OIL,g8fjg-3",1918,20:55:18,49.4344661,0.8824095,25675.0
"$$JOEY_b,1920,20:55:42,49.4327897,0.8801686,25678.0*bf6f",g8fjg-3,1920,20:55:42,49.4327897,0.8801686,25678.0
"$$JOEY_b,1922,20:56:06,49.431122599999995,0.8778952999999999,25679.0*8195",g8fjg-3,1922,20:56:06,49.4311226,0.8778953,25679.0
"$$JOEY_b,1924,20:56:30,49.4294783,0.8756155,25682.0*ea12","F1OIL,g8fjg-3",1924,20:56:30,49.4294783,0.8756155,25682
"$$JOEY_b,1926,20:56:54,49.4278729,0.8733048999999999,25683.0*d654","F1OIL,g8fjg-3",1926,20:56:54,49.4278729,0.8733049,25683
"$$JOEY_b,1928,20:57:18,49.426262,0.8709815,25684.0*c55c","F1OIL,g8fjg-3",1928,20:57:18,49.426262,0.8709815,25684
"$$JOEY_b,1930,20:57:42,49.4246856,0.8686743,25689.0*b3c0","F1OIL,g8fjg-3",1930,20:57:42,49.4246856,0.8686743,25689
"$$JOEY_b,1932,20:58:06,49.423144799999996,0.8663740999999999,25692.0*1dd9","F1OIL,g8fjg-3",1932,20:58:06,49.4231448,0.8663741,25692.0
"$$JOEY_b,1934,20:58:30,49.4216426,0.8640797,25693.0*7f43","F1OIL,g8fjg-3",1934,20:58:30,49.4216426,0.8640797,25693
"$$JOEY_b,1936,20:58:54,49.420150899999996,0.8617965999999999,25696.0*5438","F1OIL,g8fjg-3",1936,20:58:54,49.4201509,0.8617966,25696
"$$JOEY_b,1938,20:59:18,49.418685599999996,0.8595006,25699.0*1846","F1OIL,g8fjg-3",1938,20:59:18,49.4186856,0.8595006,25699
"$$JOEY_b,1940,20:59:42,49.4172459,0.8571882,25703.0*5003","F1OIL,g8fjg-3",1940,20:59:42,49.4172459,0.8571882,25703
"$$JOEY_b,1942,21:00:06,49.4158105,0.8548606,25708.0*0386","F1OIL,g8fjg-3",1942,21:00:06,49.4158105,0.8548606,25708
"$$JOEY_b,1944,21:00:30,49.4143778,0.8525066,25715.0*933f","F1OIL,g8fjg-3",1944,21:00:30,49.4143778,0.8525066,25715
"$$JOEY_b,1946,21:00:54,49.412949999999995,0.8501249,25720.0*5e19","F1OIL,g8fjg-3",1946,21:00:54,49.41295,0.8501249,25720
"$$JOEY_b,1948,21:01:18,49.4115171,0.8477266,25723.0*5e9b","F1OIL,g8fjg-3",1948,21:01:18,49.4115171,0.8477266,25723
"$$JOEY_b,1950,21:01:42,49.410097099999994,0.8453029,25726.0*b7a3","F1OIL,g8fjg-3",1950,21:01:42,49.4100971,0.8453029,25726
"$$JOEY_b,1952,21:02:06,49.408673199999996,0.8428818,25727.0*46ad","F1OIL,g8fjg-3",1952,21:02:06,49.4086732,0.8428818,25727
"$$JOEY_b,1954,21:02:30,49.4072445,0.840455,25726.0*e949","F1OIL,g8fjg-3",1954,21:02:30,49.4072445,0.840455,25726
"$$JOEY_b,1956,21:02:54,49.405836,0.8380261,25724.0*e78c","F1OIL,g8fjg-3",1956,21:02:54,49.405836,0.8380261,25724
"$$JOEY_b,1958,21:03:18,49.404441399999996,0.8355937,25723.0*c758","F1OIL,g8fjg-3",1958,21:03:18,49.4044414,0.8355937,25723
"$$JOEY_b,1960,21:03:42,49.403055699999996,0.8331493,25723.0*eb3f","F1OIL,g8fjg-3",1960,21:03:42,49.4030557,0.8331493,25723
"$$JOEY_b,1962,21:04:06,49.4016745,0.8306733,25725.0*ed14","F1OIL,g8fjg-3",1962,21:04:06,49.4016745,0.8306733,25725
"$$JOEY_b,1964,21:04:30,49.4002974,0.8281993999999999,25725.0*6834",g8fjg-3,1964,21:04:30,49.4002974,0.8281994,25725.0
"$$JOEY_b,1966,21:04:54,49.3989226,0.8256903999999999,25729.0*d137","F1OIL,g8fjg-3",1966,21:04:54,49.3989226,0.8256904,25729
"$$JOEY_b,1968,21:05:18,49.397554799999995,0.8231736,25732.0*82c6","F1OIL,g8fjg-3",1968,21:05:18,49.3975548,0.8231736,25732.0
"$$JOEY_b,1970,21:05:42,49.396206,0.8206135999999999,25735.0*b8cc","F1OIL,g8fjg-3",1970,21:05:42,49.396206,0.8206136,25735
"$$JOEY_b,1972,21:06:06,49.3948691,0.8180531999999999,25739.0*07cd","F1OIL,g8fjg-3",1972,21:06:06,49.3948691,0.8180532,25739
"$$JOEY_b,1974,21:06:30,49.393552299999996,0.8154884,25744.0*0824","F1OIL,g8fjg-3",1974,21:06:30,49.3935523,0.8154884,25744
"$$JOEY_b,1976,21:06:54,49.3922461,0.8129120999999999,25748.0*5956","F1OIL,g8fjg-3",1976,21:06:54,49.3922461,0.8129121,25748
"$$JOEY_b,1978,21:07:18,49.3909543,0.8103289,25751.0*d784","F1OIL,g8fjg-3",1978,21:07:18,49.3909543,0.8103289,25751
"$$JOEY_b,1980,21:07:42,49.389671899999996,0.8077464999999999,25756.0*477e","F1OIL,g8fjg-3",1980,21:07:42,49.3896719,0.8077465,25756
"$$JOEY_b,1982,21:08:06,49.3884094,0.8051695,25761.0*1cc5","F1OIL,g8fjg-3",1982,21:08:06,49.3884094,0.8051695,25761.0
"$$JOEY_b,1984,21:08:30,49.387155799999995,0.8025947999999999,25766.0*f993","F1OIL,g8fjg-3",1984,21:08:30,49.3871558,0.8025948,25766
"$$JOEY_b,1986,21:08:54,49.385907599999996,0.8000354,25767.0*7e0e","F1OIL,g8fjg-3",1986,21:08:54,49.3859076,0.8000354,25767
"$$JOEY_b,1988,21:09:18,49.384675599999994,0.7974829999999999,25770.0*ce4e","F1OIL,g8fjg-3",1988,21:09:18,49.3846756,0.797483,25770
"$$JOEY_b,1990,21:09:42,49.3834486,0.7949197,25772.0*166f","F1OIL,g8fjg-3",1990,21:09:42,49.3834486,0.7949197,25772
"$$JOEY_b,1992,21:10:06,49.382238699999995,0.7923636,25776.0*d41d","F1OIL,g8fjg-3",1992,21:10:06,49.3822387,0.7923636,25776
"$$JOEY_b,1994,21:10:30,49.381041499999995,0.7897873,25781.0*7a0f","F1OIL,g8fjg-3",1994,21:10:30,49.3810415,0.7897873,25781
"$$JOEY_b,1996,21:10:54,49.3798633,0.7872184,25786.0*6ee7","F1OIL,g8fjg-3",1996,21:10:54,49.3798633,0.7872184,25786
"$$JOEY_b,1998,21:11:18,49.3786968,0.7846514,25790.0*9716","F1OIL,g8fjg-3",1998,21:11:18,49.3786968,0.7846514,25790
"$$JOEY_b,2000,21:11:42,49.3775499,0.782069,25794.0*7b78","F1OIL,g8fjg-3",2000,21:11:42,49.3775499,0.782069,25794
"$$JOEY_b,2002,21:12:06,49.3764171,0.7794978,25794.0*1056","F1OIL,g8fjg-3",2002,21:12:06,49.3764171,0.7794978,25794.0
"$$JOEY_b,2004,21:12:30,49.375323699999996,0.7769284999999999,25795.0*5741","F1OIL,g8fjg-3",2004,21:12:30,49.3753237,0.7769285,25795
"$$JOEY_b,2006,21:12:54,49.3742448,0.7743715999999999,25792.0*1967","F1OIL,g8fjg-3",2006,21:12:54,49.3742448,0.7743716,25792
"$$JOEY_b,2008,21:13:18,49.3731796,0.771818,25789.0*8c78","F1OIL,g8fjg-3",2008,21:13:18,49.3731796,0.771818,25789
"$$JOEY_b,2010,21:13:42,49.3721222,0.7692665999999999,25788.0*9380","F1OIL,g8fjg-3",2010,21:13:42,49.3721222,0.7692666,25788
"$$JOEY_b,2012,21:14:06,49.3711069,0.7667197,25788.0*ccfc","F1OIL,g8fjg-3",2012,21:14:06,49.3711069,0.7667197,25788
"$$JOEY_b,2014,21:14:30,49.370109,0.7641836999999999,25791.0*55db","F1OIL,g8fjg-3",2014,21:14:30,49.370109,0.7641837,25791
"$$JOEY_b,2016,21:14:54,49.369135899999996,0.7616436,25794.0*f504","F1OIL,g8fjg-3",2016,21:14:54,49.3691359,0.7616436,25794
"$$JOEY_b,2018,21:15:18,49.3681913,0.7591148,25798.0*1c09","F1OIL,g8fjg-3",2018,21:15:18,49.3681913,0.7591148,25798
"$$JOEY_b,2020,21:15:42,49.3672446,0.7565369,25804.0*e1c8","F1OIL,g8fjg-3",2020,21:15:42,49.3672446,0.7565369,25804
"$$JOEY_b,2022,21:16:06,49.3663125,0.7540093999999999,25807.0*379c","F1OIL,g8fjg-3",2022,21:16:06,49.3663125,0.7540094,25807
"$$JOEY_b,2024,21:16:30,49.365406899999996,0.7514200999999999,25806.0*103b","F1OIL,g8fjg-3",2024,21:16:30,49.3654069,0.7514201,25806
"$$JOEY_b,2026,21:16:54,49.364509299999995,0.7488473999999999,25808.0*3a34","F1OIL,g8fjg-3",2026,21:16:54,49.3645093,0.7488474,25808
"$$JOEY_b,2028,21:17:18,49.3636419,0.7462736999999999,25805.0*e0db","F1OIL,g8fjg-3",2028,21:17:18,49.3636419,0.7462737,25805.0
"$$JOEY_b,2030,21:17:42,49.3627733,0.7436988999999999,25803.0*3a0c","F1OIL,g8fjg-3",2030,21:17:42,49.3627733,0.7436989,25803
"$$JOEY_b,2032,21:18:06,49.3619292,0.7411357,25802.0*6af2","F1OIL,g8fjg-3",2032,21:18:06,49.3619292,0.7411357,25802
"$$JOEY_b,2034,21:18:30,49.3611143,0.7385668,25802.0*2a29","F1OIL,g8fjg-3",2034,21:18:30,49.3611143,0.7385668,25802
"$$JOEY_b,2036,21:18:54,49.360324899999995,0.7359968,25804.0*f3aa","F1OIL,g8fjg-3",2036,21:18:54,49.3603249,0.7359968,25804
"$$JOEY_b,2038,21:19:18,49.3595435,0.7334284999999999,25806.0*2339","F1OIL,g8fjg-3",2038,21:19:18,49.3595435,0.7334285,25806.0
"$$JOEY_b,2040,21:19:42,49.358765899999995,0.7308414999999999,25808.0*6ee3","F1OIL,g8fjg-3",2040,21:19:42,49.3587659,0.7308415,25808
"$$JOEY_b,2042,21:20:06,49.358007199999996,0.7282757,25812.0*e857","F1OIL,g8fjg-3",2042,21:20:06,49.3580072,0.7282757,25812
"$$JOEY_b,2044,21:20:30,49.3572597,0.7256829,25813.0*a8ab","F1OIL,g8fjg-3",2044,21:20:30,49.3572597,0.7256829,25813
"$$JOEY_b,2046,21:20:54,49.35653,0.7230837999999999,25814.0*de12","F1OIL,g8fjg-3",2046,21:20:54,49.35653,0.7230838,25814
"$$JOEY_b,2048,21:21:18,49.3558131,0.7204872,25814.0*c13b",g8fjg-3,2048,21:21:18,49.3558131,0.7204872,25814.0
"$$JOEY_b,2050,21:21:42,49.3551048,0.7178983,25818.0*a73f","F1OIL,g8fjg-3",2050,21:21:42,49.3551048,0.7178983,25818
"$$JOEY_b,2052,21:22:06,49.354409,0.715316,25823.0*f7cb","F1OIL,g8fjg-3",2052,21:22:06,49.354409,0.715316,25823
"$$JOEY_b,2054,21:22:30,49.3537405,0.7127230999999999,25827.0*2e34","F1OIL,g8fjg-3",2054,21:22:30,49.3537405,0.7127231,25827
"$$JOEY_b,2056,21:22:54,49.3530982,0.7101759999999999,25835.0*d8ca","F1OIL,g8fjg-3",2056,21:22:54,49.3530982,0.710176,25835
