_sentence,_receivers,sentence_id,time,latitude,longitude,altitude
"$$XABEN0,587,12:25:46,52.29499,-0.12251,5901*D154","G8KNN-1,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",587,12:25:46,52.29499,-0.12251,5901
"$$XABEN0,586,12:25:31,52.29512,-0.12402,5812*D745","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",586,12:25:31,52.29512,-0.12402,5812
"$$XABEN0,610,12:31:31,52.29154,-0.09271,7818*4BB6","G8KNN-1,MaXimaN,ASTRA_J,G1DYQ-1,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",610,12:31:31,52.29154,-0.09271,7818
"$$XABEN0,590,12:26:31,52.29444,-0.11843,6141*F450","G8KNN-1,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",590,12:26:31,52.29444,-0.11843,6141
"$$XABEN0,584,12:25:01,52.29569,-0.12687,5661*5300","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",584,12:25:01,52.29569,-0.12687,5661
"$$XABEN0,591,12:26:46,52.29434,-0.11711,6215*9133","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",591,12:26:46,52.29434,-0.11711,6215
"$$XABEN0,592,12:27:01,52.29405,-0.11609,6311*421D","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",592,12:27:01,52.29405,-0.11609,6311
"$$XABEN0,593,12:27:16,52.29371,-0.11509,6384*ACB7","G8KNN-1,G8DHE,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",593,12:27:16,52.29371,-0.11509,6384
"$$XABEN0,594,12:27:31,52.29376,-0.11421,6465*D7FA","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",594,12:27:31,52.29376,-0.11421,6465
"$$XABEN0,595,12:27:46,52.29354,-0.11344,6551*1D69","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",595,12:27:46,52.29354,-0.11344,6551
"$$XABEN0,597,12:28:16,52.29340,-0.11031,6718*069C","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",597,12:28:16,52.2934,-0.11031,6718
"$$XABEN0,600,12:29:01,52.29314,-0.10595,6979*9256","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",600,12:29:01,52.29314,-0.10595,6979
"$$XABEN0,601,12:29:16,52.29290,-0.10490,7072*187E","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",601,12:29:16,52.2929,-0.1049,7072
"$$XABEN0,602,12:29:31,52.29250,-0.10379,7160*983C","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",602,12:29:31,52.2925,-0.10379,7160
"$$XABEN0,596,12:28:01,52.29358,-0.11177,6633*2F51","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",596,12:28:01,52.29358,-0.11177,6633
"$$XABEN0,604,12:30:01,52.29228,-0.10092,7334*771D","G8KNN-1,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",604,12:30:01,52.29228,-0.10092,7334
"$$XABEN0,603,12:29:46,52.29248,-0.10230,7242*0622","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",603,12:29:46,52.29248,-0.1023,7242
"$$XABEN0,599,12:28:46,52.29323,-0.10740,6892*2085","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",599,12:28:46,52.29323,-0.1074,6892
"$$XABEN0,629,12:36:16,52.28116,-0.04251,9308*5A63","G8KNN-1,ASTRA_J,G1DYQ-1,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,G0HDI",629,12:36:16,52.28116,-0.04251,9308
"$$XABEN0,606,12:30:31,52.29180,-0.09825,7494*AFA1","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",606,12:30:31,52.2918,-0.09825,7494
"$$XABEN0,608,12:31:01,52.29187,-0.09527,7667*AD5A","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",608,12:31:01,52.29187,-0.09527,7667
"$$XABEN0,609,12:31:16,52.29188,-0.09398,7746*F07D","G8KNN-1,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",609,12:31:16,52.29188,-0.09398,7746
"$$XABEN0,633,12:37:16,52.27736,-0.02312,9636*9852","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,G0HDI",633,12:37:16,52.27736,-0.02312,9636
"$$XABEN0,612,12:32:01,52.29135,-0.08954,7979*4CC7","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",612,12:32:01,52.29135,-0.08954,7979
"$$XABEN0,613,12:32:16,52.29091,-0.08785,8070*31F7","G8KNN-1,G8DHE,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",613,12:32:16,52.29091,-0.08785,8070
"$$XABEN0,614,12:32:31,52.29070,-0.08618,8166*97B8","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",614,12:32:31,52.2907,-0.08618,8166
"$$XABEN0,616,12:33:01,52.28992,-0.08270,8332*CEA4","G8KNN-1,ASTRA_J,G0TDJ,ASTRA,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",616,12:33:01,52.28992,-0.0827,8332
"$$XABEN0,617,12:33:16,52.28959,-0.08098,8417*D5C9","G8KNN-1,ASTRA_J,G7OGX,G0TDJ,ASTRA,G0WXI,G6GZH,WD8MNV,M0UPU",617,12:33:16,52.28959,-0.08098,8417
"$$XABEN0,618,12:33:31,52.28926,-0.07892,8502*07DE","G8KNN-1,ASTRA_J,G7OGX,G0TDJ,G0WXI,G6GZH,ASTRA,M0UPU",618,12:33:31,52.28926,-0.07892,8502
"$$XABEN0,619,12:33:46,52.28878,-0.07699,8583*CA27","G8KNN-1,MaXimaN,ASTRA_J,G7OGX,M0UPU,G0TDJ,G0WXI,G6GZH,ASTRA",619,12:33:46,52.28878,-0.07699,8583
"$$XABEN0,620,12:34:01,52.28857,-0.07484,8657*3DAC","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G7OGX,G0TDJ,G0WXI,G6GZH,ASTRA,M0UPU",620,12:34:01,52.28857,-0.07484,8657
"$$XABEN0,621,12:34:16,52.28822,-0.07270,8716*CA4A","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",621,12:34:16,52.28822,-0.0727,8716
"$$XABEN0,623,12:34:46,52.28705,-0.06773,8865*A76E","G8KNN-1,ASTRA_J,G7OGX,G0TDJ,ASTRA,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",623,12:34:46,52.28705,-0.06773,8865
"$$XABEN0,624,12:35:01,52.28596,-0.06438,8940*1021","G8KNN-1,MaXimaN,ASTRA_J,G7OGX,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",624,12:35:01,52.28596,-0.06438,8940
"$$XABEN0,625,12:35:16,52.28518,-0.06050,9017*79D6","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G7OGX,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",625,12:35:16,52.28518,-0.0605,9017
"$$XABEN0,628,12:36:01,52.28219,-0.04757,9233*6FA1","G8KNN-1,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",628,12:36:01,52.28219,-0.04757,9233
"$$XABEN0,626,12:35:31,52.28427,-0.05635,9078*426D","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G7OGX,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",626,12:35:31,52.28427,-0.05635,9078
"$$XABEN0,627,12:35:46,52.28331,-0.05187,9151*4978","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",627,12:35:46,52.28331,-0.05187,9151
"$$XABEN0,622,12:34:31,52.28772,-0.07036,8786*E63F","G8KNN-1,MaXimaN,ASTRA_J,G7OGX,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",622,12:34:31,52.28772,-0.07036,8786
"$$XABEN0,630,12:36:31,52.28014,-0.03728,9385*C613","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",630,12:36:31,52.28014,-0.03728,9385
"$$XABEN0,631,12:36:46,52.27945,-0.03267,9463*9C8B","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",631,12:36:46,52.27945,-0.03267,9463
"$$XABEN0,632,12:37:01,52.27855,-0.02776,9558*B9C2","G8KNN-1,ASTRA_J,M0UPU,G0TDJ,G0WXI,G6GZH,ASTRA,G0HDI",632,12:37:01,52.27855,-0.02776,9558
"$$XABEN0,634,12:37:31,52.27650,-0.01827,9712*70C8","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0UPU,ASTRA,M0JCU,G0WXI,G6GZH,WD8MNV,G0HDI",634,12:37:31,52.2765,-0.01827,9712
"$$XABEN0,635,12:37:46,52.27544,-0.01380,9775*8561","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0UPU,ASTRA,M0JCU,G0WXI,WD8MNV,G0HDI",635,12:37:46,52.27544,-0.0138,9775
"$$XABEN0,636,12:38:01,52.27431,-0.00917,9841*ACD9","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",636,12:38:01,52.27431,-0.00917,9841
"$$XABEN0,637,12:38:16,52.27310,-0.00449,9904*79B2","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",637,12:38:16,52.2731,-0.00449,9904
"$$XABEN0,638,12:38:31,52.27224,0.00035,9985*7897","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",638,12:38:31,52.27224,0.00035,9985
"$$XABEN0,639,12:38:46,52.27131,0.00539,10058*CE2C","G8KNN-1,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",639,12:38:46,52.27131,0.00539,10058
"$$XABEN0,640,12:39:01,52.27040,0.01029,10134*CA53","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,G0HDI",640,12:39:01,52.2704,0.01029,10134
"$$XABEN0,641,12:39:16,52.26948,0.01549,10203*4C57","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G0TDJ,ASTRA,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",641,12:39:16,52.26948,0.01549,10203
"$$XABEN0,644,12:40:01,52.26750,0.03140,10441*0A0C","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",644,12:40:01,52.2675,0.0314,10441
"$$XABEN0,648,12:41:01,52.26488,0.05668,10782*FB6D","G8KNN-1,ASTRA_J,G0TDJ,M0JCU,G6GZH,ASTRA,M0UPU",648,12:41:01,52.26488,0.05668,10782
"$$XABEN0,647,12:40:46,52.26531,0.05023,10689*2AE2","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G0TDJ,M0JCU,G6GZH,ASTRA,M0UPU",647,12:40:46,52.26531,0.05023,10689
"$$XABEN0,646,12:40:31,52.26582,0.04393,10603*4CBA","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G0TDJ,ASTRA,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",646,12:40:31,52.26582,0.04393,10603
"$$XABEN0,642,12:39:31,52.26881,0.02063,10273*EF03","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,ASTRA,G0TDJ,M0JCU,G0WXI,G6GZH,WD8MNV",642,12:39:31,52.26881,0.02063,10273
"$$XABEN0,649,12:41:16,52.26437,0.06332,10874*312C","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G0TDJ,G0WXI,G6GZH,ASTRA,M0UPU",649,12:41:16,52.26437,0.06332,10874
"$$XABEN0,643,12:39:46,52.26832,0.02577,10359*34D7","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,ASTRA,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",643,12:39:46,52.26832,0.02577,10359
"$$XABEN0,650,12:41:31,52.26379,0.06957,10954*4424","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G0TDJ,ASTRA,G0WXI,G6GZH,WD8MNV",650,12:41:31,52.26379,0.06957,10954
"$$XABEN0,652,12:42:01,52.26253,0.08179,11135*4C6B","G8KNN-1,ASTRA_J,G0TDJ,WD8MNV,G6GZH,ASTRA,M0UPU",652,12:42:01,52.26253,0.08179,11135
"$$XABEN0,651,12:41:46,52.26299,0.07570,11038*8AB8","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G0TDJ,G6GZH,ASTRA,M0UPU",651,12:41:46,52.26299,0.0757,11038
"$$XABEN0,645,12:40:16,52.26658,0.03756,10524*0187","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,M0JCU,G6GZH,ASTRA,M0UPU",645,12:40:16,52.26658,0.03756,10524
"$$XABEN0,653,12:42:16,52.26197,0.08798,11220*7CF5","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,G0TDJ,M0JCU,G0WXI,G6GZH,ASTRA",653,12:42:16,52.26197,0.08798,11220
"$$XABEN0,654,12:42:31,52.26155,0.09404,11295*FA51","G8KNN-1,ASTRA_J,M0UPU,G0TDJ,G8FJG,G0WXI,G6GZH,ASTRA",654,12:42:31,52.26155,0.09404,11295
"$$XABEN0,655,12:42:46,52.26085,0.10012,11378*51F4","G0TDJ,MaXimaN,ASTRA_J,M0UPU,ASTRA,G8FJG,G0WXI,G6GZH,WD8MNV",655,12:42:46,52.26085,0.10012,11378
"$$XABEN0,683,12:49:46,52.23837,0.24542,13388*90E6","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,G0TDJ,G8FJG,M0JCU,G6GZH,ASTRA",683,12:49:46,52.23837,0.24542,13388
"$$XABEN0,657,12:43:16,52.26005,0.11253,11548*E416","G8KNN-1,G8DHE,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",657,12:43:16,52.26005,0.11253,11548
"$$XABEN0,660,12:44:01,52.25830,0.13201,11786*0DD5","G8KNN-1,ASTRA_J,G0TDJ,M0JCU,G6GZH,ASTRA,M0UPU",660,12:44:01,52.2583,0.13201,11786
"$$XABEN0,658,12:43:31,52.25954,0.11894,11629*4052","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",658,12:43:31,52.25954,0.11894,11629
"$$XABEN0,659,12:43:46,52.25885,0.12577,11712*7DA0","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,M0JCU,G6GZH,ASTRA,M0UPU",659,12:43:46,52.25885,0.12577,11712
"$$XABEN0,661,12:44:16,52.25782,0.13857,11858*BCBB","G0TDJ,ASTRA_J,M0UPU,ASTRA,M0JCU,G6GZH,WD8MNV",661,12:44:16,52.25782,0.13857,11858
"$$XABEN0,679,12:48:46,52.24192,0.23093,13146*A93C","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",679,12:48:46,52.24192,0.23093,13146
"$$XABEN0,662,12:44:31,52.25727,0.14519,11955*C98C","G8KNN-1,ASTRA_J,M0UPU,ASTRA,G0TDJ,G8FJG,M0JCU,G6GZH,WD8MNV",662,12:44:31,52.25727,0.14519,11955
"$$XABEN0,656,12:43:01,52.26055,0.10613,11460*AD1C","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,ASTRA,G0TDJ,M0JCU,G0WXI,G6GZH,WD8MNV",656,12:43:01,52.26055,0.10613,11460
"$$XABEN0,663,12:44:46,52.25618,0.15088,12024*DB13","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",663,12:44:46,52.25618,0.15088,12024
"$$XABEN0,664,12:45:01,52.25544,0.15711,12105*FBC0","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",664,12:45:01,52.25544,0.15711,12105
"$$XABEN0,665,12:45:16,52.25469,0.16319,12172*A3DC","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,G0TDJ,G8FJG,M0JCU,G6GZH,ASTRA",665,12:45:16,52.25469,0.16319,12172
"$$XABEN0,693,12:52:16,52.22989,0.27677,14001*2A19","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,G0TDJ,G8FJG,G6GZH,ASTRA,M0UPU",693,12:52:16,52.22989,0.27677,14001
"$$XABEN0,666,12:45:31,52.25376,0.16888,12242*4770","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G6GZH,WD8MNV,M0UPU",666,12:45:31,52.25376,0.16888,12242
"$$XABEN0,668,12:46:01,52.25243,0.18076,12389*715F","G8KNN-1,ASTRA_J,M0UPU,G0TDJ,G8FJG,M0JCU,G6GZH,ASTRA",668,12:46:01,52.25243,0.18076,12389
"$$XABEN0,667,12:45:46,52.25292,0.17450,12306*790A","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",667,12:45:46,52.25292,0.1745,12306
"$$XABEN0,670,12:46:31,52.25028,0.19157,12572*8889","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,G8FJG,M0JCU,G0WXI,G6GZH,ASTRA",670,12:46:31,52.25028,0.19157,12572
"$$XABEN0,669,12:46:16,52.25136,0.18665,12478*109F","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",669,12:46:16,52.25136,0.18665,12478
"$$XABEN0,697,12:53:16,52.22663,0.28937,14250*266D","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,M0UPU,G8FJG,M0JCU,G6GZH,ASTRA",697,12:53:16,52.22663,0.28937,14250
"$$XABEN0,671,12:46:46,52.24935,0.19676,12634*E6A3","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,G0WXI,G6GZH,ASTRA,M0UPU",671,12:46:46,52.24935,0.19676,12634
"$$XABEN0,690,12:51:31,52.23213,0.26881,13829*739E","G8KNN-1,MaXimaN,ASTRA_J,G1DYQ-1,G0TDJ,ASTRA,G8FJG,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",690,12:51:31,52.23213,0.26881,13829
"$$XABEN0,694,12:52:31,52.22906,0.27962,14061*F7DE","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,G0TDJ,ASTRA,G8FJG,G0WXI,G6GZH,WD8MNV,M0UPU",694,12:52:31,52.22906,0.27962,14061
"$$XABEN0,674,12:47:31,52.24676,0.20995,12848*726F","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,G0TDJ,G8FJG,G0WXI,G6GZH,ASTRA",674,12:47:31,52.24676,0.20995,12848
"$$XABEN0,677,12:48:16,52.24406,0.22339,13025*2409","G0TDJ,MaXimaN,ASTRA_J,M0UPU,G8FJG,G6GZH,ASTRA",677,12:48:16,52.24406,0.22339,13025
"$$XABEN0,676,12:48:01,52.24511,0.21912,12967*3744","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,G0WXI,G6GZH,ASTRA,M0UPU",676,12:48:01,52.24511,0.21912,12967
"$$XABEN0,675,12:47:46,52.24599,0.21451,12909*078F","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",675,12:47:46,52.24599,0.21451,12909
"$$XABEN0,703,12:54:46,52.22225,0.30476,14651*E079","G8KNN-1,MaXimaN,G8DHE,G1DYQ-1,ASTRA_J,G8FJG,M0JCU,G6GZH,ASTRA",703,12:54:46,52.22225,0.30476,14651
"$$XABEN0,701,12:54:16,52.22368,0.30006,14513*C4BF","G8KNN-1,MaXimaN,ASTRA_J,G1DYQ-1,M0UPU,ASTRA,G8FJG,M0JCU,G6GZH,WD8MNV",701,12:54:16,52.22368,0.30006,14513
"$$XABEN0,709,12:56:16,52.21912,0.31881,15023*ED81","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G1DYQ-1,G0WXI,G6GZH,ASTRA",709,12:56:16,52.21912,0.31881,15023
"$$XABEN0,678,12:48:31,52.24297,0.22724,13087*1ED5","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",678,12:48:31,52.24297,0.22724,13087
"$$XABEN0,672,12:47:01,52.24844,0.20174,12711*ADB2","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,G0TDJ,G8FJG,G6GZH,ASTRA",672,12:47:01,52.24844,0.20174,12711
"$$XABEN0,706,12:55:31,52.22018,0.31175,14835*C87F","G8KNN-1,MaXimaN,G8DHE,G1DYQ-1,ASTRA_J,M0UPU,G8FJG,G6GZH,ASTRA",706,12:55:31,52.22018,0.31175,14835
"$$XABEN0,673,12:47:16,52.24770,0.20582,12789*B90A","G8KNN-1,MaXimaN,ASTRA_J,M0UPU,ASTRA,G0TDJ,G8FJG,G0WXI,G6GZH,WD8MNV",673,12:47:16,52.2477,0.20582,12789
"$$XABEN0,680,12:49:01,52.24096,0.23464,13207*8BA2","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,M0JCU,G6GZH,ASTRA,M0UPU",680,12:49:01,52.24096,0.23464,13207
"$$XABEN0,681,12:49:16,52.24014,0.23836,13263*EDF0","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,G0TDJ,G8FJG,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",681,12:49:16,52.24014,0.23836,13263
"$$XABEN0,707,12:55:46,52.21970,0.31412,14895*7971","G8KNN-1,MaXimaN,G8DHE,G1DYQ-1,ASTRA_J,ASTRA,G8FJG,G0WXI,G6GZH,WD8MNV",707,12:55:46,52.2197,0.31412,14895
"$$XABEN0,684,12:50:01,52.23752,0.24906,13451*01BE","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,M0JCU,G0WXI,G6GZH,ASTRA,M0UPU",684,12:50:01,52.23752,0.24906,13451
"$$XABEN0,686,12:50:31,52.23581,0.25646,13579*174F","G8KNN-1,ASTRA_J,G0TDJ,WD8MNV,G8FJG,M0JCU,G6GZH,ASTRA",686,12:50:31,52.23581,0.25646,13579
"$$XABEN0,711,12:56:46,52.21866,0.32384,15148*1F64","G8KNN-1,MaXimaN,G8DHE,G1DYQ-1,ASTRA_J,ASTRA,G8FJG,G6GZH,WD8MNV,G0HDI",711,12:56:46,52.21866,0.32384,15148
"$$XABEN0,687,12:50:46,52.23489,0.25994,13641*C3C8","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",687,12:50:46,52.23489,0.25994,13641
"$$XABEN0,682,12:49:31,52.23931,0.24194,13324*D37E","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,G8FJG,M0JCU,G0HDI,G6GZH,ASTRA,M0UPU",682,12:49:31,52.23931,0.24194,13324
"$$XABEN0,710,12:56:31,52.21892,0.32121,15086*801B","G8KNN-1,MaXimaN,ASTRA_J,G1DYQ-1,M0UPU,ASTRA,G8FJG,G0WXI,G6GZH,WD8MNV,G0HDI",710,12:56:31,52.21892,0.32121,15086
"$$XABEN0,713,12:57:16,52.21815,0.32924,15277*4A6C","G8KNN-1,MaXimaN,G8DHE,G1DYQ-1,ASTRA_J,G8FJG,G0WXI,G6GZH,ASTRA,G0HDI",713,12:57:16,52.21815,0.32924,15277
"$$XABEN0,685,12:50:16,52.23662,0.25281,13515*6360","G0TDJ,MaXimaN,ASTRA_J,M0UPU,ASTRA,G8FJG,M0JCU,G0WXI,G6GZH,WD8MNV",685,12:50:16,52.23662,0.25281,13515
"$$XABEN0,695,12:52:46,52.22832,0.28272,14124*EAB3","G8KNN-1,ASTRA_J,M0UPU,G8FJG,G6GZH,ASTRA",695,12:52:46,52.22832,0.28272,14124
"$$XABEN0,691,12:51:46,52.23140,0.27143,13885*BB19","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",691,12:51:46,52.2314,0.27143,13885
"$$XABEN0,696,12:53:01,52.22753,0.28620,14188*FB64","G8KNN-1,ASTRA_J,ASTRA,G8FJG,G6GZH,WD8MNV",696,12:53:01,52.22753,0.2862,14188
"$$XABEN0,692,12:52:01,52.23059,0.27396,13942*5B6F","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G0WXI,G6GZH,WD8MNV,M0UPU",692,12:52:01,52.23059,0.27396,13942
"$$XABEN0,725,13:00:16,52.21661,0.36446,16076*D7A2","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,G8FJG,G6GZH,ASTRA,G0HDI",725,13:00:16,52.21661,0.36446,16076
"$$XABEN0,688,12:51:01,52.23396,0.26309,13707*197B","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G6GZH,WD8MNV,G0HDI",688,12:51:01,52.23396,0.26309,13707
"$$XABEN0,689,12:51:16,52.23302,0.26610,13769*26B2","G8KNN-1,MaXimaN,ASTRA_J,G0TDJ,ASTRA,G8FJG,M0JCU,G0HDI,G6GZH,WD8MNV,M0UPU",689,12:51:16,52.23302,0.2661,13769
"$$XABEN0,723,12:59:46,52.21699,0.35780,15936*320E","G8KNN-1,MaXimaN,G1DYQ-1,ASTRA_J,M0UPU,G8FJG,G6GZH,ASTRA,G0HDI",723,12:59:46,52.21699,0.3578,15936
"$$XABEN0,718,12:58:31,52.21619,0.34353,15607*73A9","G8KNN-1,MaXimaN,G8DHE,ASTRA_J,G1DYQ-1,G8FJG,M0JCU,G0WXI,G6GZH,ASTRA,G0HDI",718,12:58:31,52.21619,0.34353,15607
